text,timestamp,likes,retweets
"Isse accha Malayalam Film #12thMan ki remake kar dete, jo ki itself #PerfectStrangers se inspired tha",Fri Aug 02 08:27:52 +0000 2024,2,1
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 8 &amp; 9 - Took advantage of the two days off by playing a lot of golf and even more putt-putt! Great to see the Camp’s back in Omaha for the CWS Finals!

Tomorrow … BASEBALL!!!

#CWS #12thMan #GigEm https://t.co/7vX8R7tJ2A",Sat Jun 22 04:10:33 +0000 2024,129,1
"A sample of the types of messages I’ve received today. 

The last two words about sum up the attitude of the #12thMan as they start looking at what’s next. 

🖥️ Texas Aggies United📱 https://t.co/ASI0GoBT6D",Thu Jun 27 01:56:27 +0000 2024,1048,64
"The #12thMan SHOWED UP for @CollegeGameDay 👍

#GigEm | #BTHONotreDame https://t.co/kVMiuv0Me1",Sat Aug 31 16:42:45 +0000 2024,1173,121
Pro am party is next level this week ⁦@ChampionsTour⁩ ⁦@BoeingClassic⁩ 😎#12thman https://t.co/oxPyGwczN6,Wed Aug 07 00:24:11 +0000 2024,204,4
#12thMan @KamaurynM 👀👀👀 #GigEm #uncommitted https://t.co/bRsx9DJOCb,Sat Jun 29 00:23:37 +0000 2024,163,10
"Texas A&amp;M Basketball Lands Commitment From 4-Star Guard

#GigEm #TAMU #12thMan

https://t.co/IgdsG6dEF8",Mon Sep 23 17:09:43 +0000 2024,0,0
"#12thMan, IT'S HERE.

#GigEm | #BTHONotreDame | @CommunityCoffee https://t.co/N6x4yeDZ0r",Sat Aug 31 11:00:00 +0000 2024,508,54
"Texas A&amp;M Faces Major Challenge in 'Explosive' Arkansas QB Taylen Green

#GigEm #TAMU #12thMan
https://t.co/5INIwy6y1p",Mon Sep 23 20:26:17 +0000 2024,0,1
"Texas A&amp;M Lists Conner Weigman as Starting QB vs. Arkansas on Initial Depth Chart

#GigEm #TAMU #12thMan

https://t.co/aQHLN7o7CM",Mon Sep 23 20:27:36 +0000 2024,0,1
